username,date_month,user_classification,is_data_user
user_0058,2025-04,Basic,True
user_0152,2025-09,Advanced,True
user_0732,2025-01,Sleeper,False
user_0112,2025-08,Beginner,True
user_0242,2025-12,Basic,True
user_0435,2025-04,Advanced,True
user_0296,2025-01,Basic,True
user_0398,2025-10,Intermediate,True
user_0358,2025-09,Beginner,True
user_0225,2025-06,Basic,True
user_0480,2025-03,Basic,True
user_0359,2025-04,Sleeper,False
user_0405,2025-02,No Use,False
user_0301,2025-10,Intermediate,True
user_0627,2025-12,Basic,True
user_0759,2025-03,Sleeper,False
user_0443,2025-09,Beginner,True
user_0485,2025-09,Basic,True
user_0250,2025-08,No Use,False
user_0221,2025-05,Basic,True
user_0019,2025-10,Beginner,True
user_0387,2025-12,Advanced,True
user_0197,2025-08,Intermediate,True
user_0563,2025-02,Intermediate,True
user_0572,2025-10,Beginner,True
user_0496,2025-09,No Use,False
user_0381,2025-02,Intermediate,True
user_0081,2025-07,Basic,True
user_0663,2025-04,Sleeper,False
user_0056,2025-03,No Use,False
user_0336,2025-03,Advanced,True
user_0135,2025-10,Intermediate,True
user_0265,2025-05,Intermediate,True
user_0410,2025-05,Intermediate,True
user_0067,2025-11,Basic,True
user_0041,2025-09,Intermediate,True
user_0790,2025-11,Beginner,True
user_0236,2025-02,Basic,True
user_0733,2025-12,Intermediate,True
user_0757,2025-09,Champion,True
user_0171,2025-05,Sleeper,False
user_0086,2025-06,Sleeper,False
user_0654,2025-05,Basic,True
user_0073,2025-07,Advanced,True
user_0441,2025-06,Advanced,True
user_0795,2025-11,Advanced,True
user_0503,2025-06,Basic,True
user_0731,2025-02,Intermediate,True
user_0763,2025-12,Intermediate,True
user_0130,2025-07,Beginner,True
user_0619,2025-01,Sleeper,False
user_0161,2025-04,Intermediate,True
user_0657,2025-12,Beginner,True
user_0233,2025-03,Basic,True
user_0388,2025-01,Basic,True
user_0580,2025-06,No Use,False
user_0138,2025-11,Basic,True
user_0724,2025-05,No Use,False
user_0527,2025-07,Basic,True
user_0392,2025-10,Intermediate,True
user_0167,2025-05,Basic,True
user_0109,2025-02,Basic,True
user_0690,2025-06,Basic,True
user_0391,2025-07,Intermediate,True
user_0672,2025-04,Sleeper,False
user_0502,2025-05,Sleeper,False
user_0796,2025-10,No Use,False
user_0005,2025-08,Basic,False
user_0674,2025-07,Intermediate,True
user_0784,2025-06,Intermediate,True
user_0241,2025-01,Beginner,True
user_0139,2025-08,No Use,False
user_0664,2025-07,Basic,True
user_0382,2025-07,Beginner,True
user_0629,2025-03,Advanced,True
user_0707,2025-08,Sleeper,False
user_0304,2025-08,Intermediate,True
user_0532,2025-03,No Use,False
user_0743,2025-07,Sleeper,False
user_0717,2025-01,Beginner,True
user_0413,2025-03,No Use,False
user_0095,2025-06,Basic,True
user_0721,2025-01,No Use,False
user_0307,2025-07,Intermediate,True
user_0407,2025-07,Champion,True
user_0382,2025-06,Beginner,True
user_0119,2025-07,Intermediate,True
user_0248,2025-12,No Use,False
user_0441,2025-03,Advanced,True
user_0613,2025-06,Beginner,True
user_0434,2025-02,Basic,True
user_0069,2025-01,Advanced,True
user_0164,2025-05,Beginner,True
user_0237,2025-04,Sleeper,False
user_0680,2025-06,Intermediate,True
user_0558,2025-08,Intermediate,True
user_0697,2025-04,Sleeper,False
user_0473,2025-08,Intermediate,True
user_0766,2025-03,Intermediate,True
user_0593,2025-09,Intermediate,True
user_0610,2025-02,Beginner,True
user_0535,2025-01,Sleeper,False
user_0323,2025-10,Beginner,True
user_0098,2025-06,Advanced,True
user_0769,2025-01,Basic,True
user_0336,2025-01,Advanced,True
user_0262,2025-06,Beginner,True
user_0668,2025-11,Beginner,True
user_0157,2025-11,Beginner,True
user_0567,2025-01,Basic,True
user_0273,2025-07,Advanced,True
user_0260,2025-02,Advanced,True
user_0608,2025-03,Basic,True
user_0595,2025-03,Sleeper,False
user_0474,2025-12,No Use,False
user_0736,2025-08,Intermediate,True
user_0180,2025-01,Intermediate,True
user_0223,2025-10,Intermediate,True
user_0558,2025-04,Intermediate,True
user_0173,2025-09,Basic,True
user_0713,2025-11,Advanced,True
user_0023,2025-03,Basic,True
user_0409,2025-04,Intermediate,True
user_0786,2025-03,Beginner,True
user_0307,2025-10,Intermediate,True
user_0046,2025-08,Beginner,True
user_0379,2025-03,Sleeper,False
user_0057,2025-11,Champion,True
user_0376,2025-01,Sleeper,False
user_0219,2025-07,Basic,True
user_0255,2025-06,Basic,True
user_0125,2025-08,Intermediate,True
user_0326,2025-12,Champion,True
user_0416,2025-06,Beginner,True
user_0083,2025-03,Basic,True
user_0059,2025-02,Intermediate,True
user_0477,2025-06,Beginner,True
user_0246,2025-08,Sleeper,False
user_0784,2025-07,Advanced,True
user_0787,2025-11,Sleeper,False
user_0461,2025-05,Intermediate,True
user_0226,2025-12,Basic,True
user_0052,2025-08,Basic,True
user_0264,2025-10,Intermediate,True
user_0614,2025-04,Beginner,True
user_0765,2025-07,Advanced,True
user_0797,2025-12,Intermediate,True
user_0247,2025-05,Beginner,True
user_0354,2025-01,Beginner,True
user_0532,2025-02,No Use,False
user_0153,2025-03,Intermediate,True
user_0145,2025-09,Basic,True
user_0365,2025-11,Beginner,True
user_0226,2025-10,Basic,True
user_0190,2025-04,Intermediate,True
user_0174,2025-12,Intermediate,True
user_0080,2025-03,Advanced,True
user_0631,2025-10,Basic,True
user_0503,2025-02,Beginner,True
user_0120,2025-06,Basic,True
user_0582,2025-09,Beginner,True
user_0276,2025-05,Basic,True
user_0412,2025-01,No Use,False
user_0631,2025-08,Basic,True
user_0540,2025-06,Intermediate,True
user_0102,2025-01,Beginner,True
user_0500,2025-01,No Use,False
user_0260,2025-07,Basic,True
user_0073,2025-03,Champion,True
user_0530,2025-03,Beginner,True
user_0705,2025-01,Advanced,True
user_0209,2025-06,Champion,True
user_0273,2025-06,Advanced,True
user_0706,2025-08,Advanced,True
user_0710,2025-08,Sleeper,False
user_0308,2025-08,Basic,True
user_0461,2025-02,Intermediate,True
user_0146,2025-12,No Use,False
user_0704,2025-05,Intermediate,True
user_0498,2025-10,Champion,True
user_0014,2025-04,Beginner,True
user_0755,2025-05,Champion,True
user_0049,2025-07,Advanced,True
user_0450,2025-06,Basic,True
user_0199,2025-01,Sleeper,False
user_0153,2025-02,Intermediate,True
user_0113,2025-03,No Use,False
user_0669,2025-05,Advanced,True
user_0449,2025-07,Beginner,True
user_0740,2025-04,Beginner,True
user_0150,2025-06,Beginner,True
user_0070,2025-04,No Use,False
user_0644,2025-01,Intermediate,True
user_0127,2025-08,Basic,True
user_0776,2025-03,Intermediate,True
user_0130,2025-04,Beginner,True
user_0615,2025-04,No Use,False
user_0553,2025-03,Intermediate,True
user_0565,2025-07,Basic,True
user_0098,2025-09,Advanced,True
user_0130,2025-09,No Use,False
user_0270,2025-08,Beginner,True
user_0608,2025-04,Beginner,True
user_0111,2025-02,Basic,True
user_0498,2025-09,Champion,True
user_0510,2025-04,Sleeper,False
user_0539,2025-09,Intermediate,True
user_0059,2025-11,Intermediate,True
user_0746,2025-01,Beginner,True
user_0598,2025-05,Basic,True
user_0311,2025-11,Basic,True
user_0634,2025-05,Intermediate,True
user_0414,2025-06,Sleeper,False
user_0454,2025-05,No Use,False
user_0531,2025-09,Intermediate,True
user_0537,2025-01,No Use,False
user_0031,2025-07,Basic,True
user_0608,2025-05,Sleeper,False
user_0288,2025-10,Basic,True
user_0451,2025-08,Basic,True
user_0097,2025-08,Intermediate,True
user_0350,2025-07,Intermediate,True
user_0185,2025-10,No Use,False
user_0302,2025-08,Beginner,True
user_0605,2025-02,Intermediate,True
user_0272,2025-09,No Use,False
user_0566,2025-08,Intermediate,True
user_0279,2025-09,No Use,False
user_0275,2025-07,Basic,True
user_0286,2025-12,Intermediate,True
user_0681,2025-12,Basic,True
user_0004,2025-08,Beginner,True
user_0134,2025-04,Basic,True
user_0035,2025-07,Sleeper,False
user_0181,2025-07,Beginner,True
user_0763,2025-05,Basic,True
user_0181,2025-03,Sleeper,False
user_0102,2025-03,Beginner,True
user_0475,2025-11,Beginner,True
user_0657,2025-09,No Use,False
user_0441,2025-10,Advanced,True
user_0595,2025-08,Intermediate,True
user_0596,2025-07,No Use,False
user_0664,2025-11,No Use,False
user_0377,2025-06,Basic,True
user_0506,2025-12,No Use,False
user_0648,2025-08,Beginner,True
user_0745,2025-08,Basic,True
user_0601,2025-07,Champion,True
user_0481,2025-03,Beginner,True
user_0677,2025-12,Basic,True
user_0219,2025-01,Beginner,True
user_0440,2025-04,Intermediate,True
user_0501,2025-08,Basic,True
user_0058,2025-07,Basic,True
user_0714,2025-01,Basic,True
user_0470,2025-04,No Use,False
user_0056,2025-02,No Use,False
user_0540,2025-11,Basic,True
user_0467,2025-02,Beginner,True
user_0027,2025-09,Intermediate,True
user_0540,2025-01,Basic,True
user_0457,2025-09,Advanced,True
user_0511,2025-08,Basic,True
user_0204,2025-01,No Use,False
user_0630,2025-08,Intermediate,True
user_0338,2025-03,Basic,True
user_0373,2025-01,Advanced,True
user_0202,2025-05,No Use,True
user_0020,2025-08,Beginner,True
user_0383,2025-10,Basic,True
user_0031,2025-02,Beginner,True
user_0275,2025-08,Basic,True
user_0332,2025-05,No Use,False
user_0165,2025-02,Intermediate,True
user_0474,2025-06,Basic,True
user_0352,2025-03,Sleeper,False
user_0176,2025-10,Basic,True
user_0204,2025-12,No Use,False
user_0181,2025-06,Beginner,True
user_0160,2025-06,Intermediate,True
user_0488,2025-12,No Use,False
user_0133,2025-09,Basic,True
user_0126,2025-07,Basic,True
user_0133,2025-06,Intermediate,True
user_0118,2025-10,Sleeper,False
user_0281,2025-05,Champion,True
user_0164,2025-04,Beginner,True
user_0313,2025-01,Advanced,True
user_0083,2025-08,Beginner,True
user_0049,2025-02,Beginner,True
user_0785,2025-09,Basic,True
user_0419,2025-06,No Use,False
user_0541,2025-03,Basic,True
user_0390,2025-09,Intermediate,True
user_0636,2025-02,Basic,True
user_0232,2025-11,Beginner,True
user_0406,2025-02,Sleeper,False
user_0421,2025-09,Beginner,True
user_0461,2025-10,Beginner,True
user_0168,2025-05,No Use,False
user_0715,2025-10,Champion,True
user_0551,2025-01,Basic,True
user_0201,2025-10,Beginner,True
user_0752,2025-05,Intermediate,True
user_0058,2025-01,Basic,True
user_0495,2025-10,Basic,True
user_0422,2025-04,Intermediate,True
user_0408,2025-11,Advanced,True
user_0228,2025-02,Intermediate,True
user_0777,2025-02,Intermediate,True
user_0449,2025-02,Basic,True
user_0389,2025-10,No Use,False
user_0656,2025-01,Intermediate,True
user_0396,2025-10,No Use,False
user_0287,2025-04,Advanced,True
user_0123,2025-05,Basic,True
user_0469,2025-11,Advanced,True
user_0469,2025-08,Advanced,True
user_0141,2025-07,Sleeper,False
user_0529,2025-01,Intermediate,True
user_0587,2025-02,Advanced,True
user_0177,2025-08,Intermediate,True
user_0505,2025-03,Beginner,True
user_0538,2025-08,Basic,True
user_0058,2025-09,Basic,True
user_0427,2025-07,Intermediate,True
user_0639,2025-10,Basic,True
user_0519,2025-12,No Use,False
user_0216,2025-02,Intermediate,True
user_0647,2025-07,Intermediate,True
user_0439,2025-06,Advanced,True
user_0525,2025-10,Intermediate,True
user_0484,2025-11,Beginner,True
user_0585,2025-08,Beginner,True
user_0267,2025-07,Intermediate,True
user_0406,2025-11,No Use,False
user_0755,2025-07,Champion,True
user_0244,2025-08,Basic,True
user_0119,2025-03,Basic,True
user_0031,2025-09,Intermediate,True
user_0578,2025-11,Advanced,True
user_0688,2025-10,Basic,True
user_0560,2025-01,Beginner,True
user_0095,2025-11,Intermediate,True
user_0427,2025-04,Intermediate,True
user_0542,2025-09,Intermediate,True
user_0503,2025-04,Basic,True
user_0600,2025-06,Advanced,True
user_0335,2025-10,No Use,False
user_0405,2025-11,Beginner,True
user_0292,2025-01,Advanced,True
user_0005,2025-02,Intermediate,True
user_0585,2025-12,Basic,True
user_0188,2025-12,No Use,False
user_0252,2025-11,Intermediate,True
user_0365,2025-08,Sleeper,False
user_0555,2025-08,Sleeper,False
user_0247,2025-02,Sleeper,False
user_0600,2025-09,Basic,True
user_0411,2025-12,Basic,True
user_0279,2025-05,No Use,False
user_0295,2025-03,Sleeper,False
user_0161,2025-07,Intermediate,True
user_0604,2025-11,Champion,True
user_0092,2025-11,Intermediate,True
user_0564,2025-01,Advanced,True
user_0332,2025-06,No Use,False
user_0533,2025-01,No Use,False
user_0140,2025-12,Intermediate,True
user_0579,2025-05,Sleeper,False
user_0623,2025-12,Basic,True
user_0006,2025-03,Advanced,True
user_0342,2025-01,Basic,True
user_0757,2025-01,Beginner,True
user_0148,2025-01,Basic,True
user_0468,2025-11,Basic,True
user_0713,2025-09,Advanced,True
user_0286,2025-03,Intermediate,True
user_0068,2025-10,Beginner,True
user_0119,2025-09,Intermediate,True
user_0565,2025-02,Basic,True
user_0437,2025-11,Champion,True
user_0091,2025-11,Sleeper,False
user_0222,2025-12,,True
user_0356,2025-10,No Use,False
user_0096,2025-05,Basic,True
user_0684,2025-03,No Use,False
user_0091,2025-03,Intermediate,True
user_0640,2025-11,Beginner,True
user_0094,2025-10,No Use,False
user_0099,2025-01,Advanced,True
user_0717,2025-12,Basic,True
user_0751,2025-08,No Use,False
user_0486,2025-09,Sleeper,False
user_0006,2025-07,Beginner,True
user_0311,2025-05,Beginner,True
user_0626,2025-02,Basic,True
user_0193,2025-05,No Use,False
user_0762,2025-06,Basic,True
user_0242,2025-05,Advanced,True
user_0198,2025-03,Basic,True
user_0247,2025-06,Beginner,True
user_0787,2025-08,Beginner,True
user_0570,2025-01,Basic,True
user_0148,2025-02,Basic,True
user_0607,2025-11,Intermediate,True
user_0152,2025-03,Intermediate,True
user_0369,2025-01,Intermediate,True
user_0230,2025-09,No Use,False
user_0396,2025-02,Sleeper,False
user_0554,2025-01,No Use,False
user_0349,2025-12,No Use,False
user_0392,2025-05,No Use,False
user_0583,2025-10,Basic,True
user_0580,2025-05,Basic,True
user_0574,2025-12,No Use,False
user_0544,2025-01,Sleeper,False
user_0748,2025-10,Sleeper,False
user_0605,2025-01,Basic,True
user_0062,2025-04,Sleeper,False
user_0127,2025-07,Beginner,True
user_0722,2025-09,Basic,True
user_0468,2025-10,Basic,True
user_0728,2025-04,Basic,True
user_0090,2025-04,Basic,True
user_0611,2025-11,Advanced,True
user_0718,2025-08,Advanced,True
user_0368,2025-08,Advanced,True
user_0761,2025-04,Intermediate,True
user_0499,2025-07,Beginner,True
user_0153,2025-01,Intermediate,True
user_0729,2025-05,Basic,True
user_0487,2025-09,Basic,True
user_0038,2025-06,Basic,True
user_0730,2025-03,Basic,True
user_0438,2025-12,No Use,False
user_0073,2025-12,No Use,False
user_0687,2025-04,Sleeper,False
user_0776,2025-06,Intermediate,True
user_0157,2025-01,Beginner,True
user_0040,2025-10,Intermediate,True
user_0410,2025-12,Beginner,True
user_0730,2025-07,Intermediate,True
user_0138,2025-06,Basic,True
user_0101,2025-07,Intermediate,True
user_0015,2025-02,Sleeper,False
user_0422,2025-02,Intermediate,True
user_0784,2025-12,Basic,True
user_0009,2025-07,No Use,False
user_0277,2025-10,No Use,False
user_0309,2025-07,Sleeper,False
user_0411,2025-06,Beginner,True
user_0590,2025-01,Basic,True
user_0496,2025-04,Sleeper,False
user_0582,2025-07,Beginner,True
user_0324,2025-07,Basic,True
user_0337,2025-02,Beginner,True
user_0531,2025-03,Beginner,True
user_0702,2025-05,Advanced,True
user_0671,2025-05,Basic,True
user_0556,2025-08,No Use,False
user_0570,2025-03,Basic,True
user_0224,2025-05,Intermediate,True
user_0420,2025-11,Sleeper,False
user_0330,2025-01,Basic,True
user_0137,2025-03,Intermediate,True
user_0163,2025-05,Beginner,True
user_0382,2025-08,Sleeper,False
user_0685,2025-04,No Use,False
user_0254,2025-03,Advanced,True
user_0720,2025-02,Beginner,True
user_0404,2025-05,No Use,False
user_0212,2025-03,Basic,True
user_0343,2025-09,Intermediate,True
user_0302,2025-12,Beginner,True
user_0450,2025-02,Advanced,True
user_0064,2025-05,Basic,True
user_0342,2025-07,Basic,True
user_0664,2025-12,No Use,False
user_0717,2025-04,Beginner,True
user_0361,2025-08,Sleeper,False
user_0633,2025-04,Sleeper,False
user_0762,2025-02,Basic,True
user_0509,2025-01,No Use,False
user_0414,2025-04,Sleeper,False
user_0566,2025-02,Basic,True
user_0740,2025-06,Beginner,True
user_0546,2025-02,Beginner,True
user_0325,2025-12,No Use,False
user_0680,2025-01,Sleeper,False
user_0284,2025-09,Basic,True
user_0346,2025-12,Basic,True
user_0542,2025-03,Sleeper,False
user_0556,2025-03,Intermediate,True
user_0799,2025-06,Beginner,True
user_0169,2025-09,Advanced,True
user_0248,2025-11,Basic,True
user_0215,2025-03,Basic,True
user_0322,2025-04,Sleeper,False
user_0151,2025-03,No Use,False
user_0359,2025-06,Sleeper,False
user_0386,2025-02,Beginner,True
user_0109,2025-11,Intermediate,True
user_0287,2025-12,Advanced,True
user_0679,2025-02,No Use,False
user_0293,2025-10,Beginner,True
user_0407,2025-01,Intermediate,True
user_0546,2025-09,No Use,False
user_0390,2025-07,Beginner,True
user_0255,2025-02,Intermediate,True
user_0674,2025-01,Intermediate,True
user_0719,2025-01,Basic,True
user_0364,2025-03,Basic,True
user_0026,2025-01,No Use,False
user_0236,2025-08,Beginner,True
user_0362,2025-03,Beginner,True
user_0734,2025-01,Beginner,True
user_0103,2025-08,Beginner,True
user_0453,2025-07,Intermediate,True
user_0425,2025-06,Intermediate,True
user_0755,2025-02,Champion,True
user_0054,2025-03,Basic,True
user_0363,2025-12,Beginner,True
user_0398,2025-09,Intermediate,True
user_0783,2025-10,Beginner,True
user_0700,2025-02,Sleeper,False
user_0494,2025-07,Basic,True
user_0682,2025-11,Advanced,True
user_0318,2025-02,Intermediate,True
user_0510,2025-08,Intermediate,True
user_0671,2025-04,Basic,True
user_0676,2025-06,No Use,False
user_0129,2025-04,Intermediate,True
user_0500,2025-02,No Use,False
user_0733,2025-08,No Use,False
user_0444,2025-08,Basic,True
user_0683,2025-07,Advanced,True
user_0139,2025-03,No Use,False
user_0439,2025-10,Basic,True
user_0086,2025-05,Beginner,True
user_0440,2025-05,Intermediate,True
user_0397,2025-01,Sleeper,False
user_0303,2025-04,Beginner,True
user_0412,2025-04,No Use,False
user_0202,2025-09,No Use,False
user_0455,2025-01,Advanced,True
user_0053,2025-04,Intermediate,True
user_0444,2025-10,Advanced,True
user_0102,2025-04,Beginner,True
user_0479,2025-06,Basic,True
user_0719,2025-05,Beginner,True
user_0494,2025-08,Sleeper,False
user_0192,2025-02,Intermediate,True
user_0743,2025-10,No Use,False
user_0727,2025-07,Intermediate,True
user_0753,2025-05,No Use,False
user_0395,2025-01,No Use,False
user_0608,2025-12,Sleeper,False
user_0692,2025-01,Basic,True
user_0763,2025-10,Intermediate,True
user_0521,2025-11,Sleeper,False
user_0553,2025-10,Intermediate,True
user_0371,2025-03,Intermediate,True
user_0055,2025-03,Beginner,True
user_0756,2025-05,No Use,False
user_0668,2025-09,Beginner,True
user_0796,2025-05,No Use,False
user_0168,2025-06,Sleeper,False
user_0150,2025-07,Beginner,True
user_0207,2025-01,Basic,True
user_0566,2025-01,Beginner,True
user_0241,2025-07,Intermediate,True
user_0683,2025-11,Champion,True
user_0696,2025-02,Beginner,True
user_0045,2025-06,No Use,False
user_0339,2025-04,Advanced,True
user_0425,2025-07,Intermediate,True
user_0694,2025-05,Intermediate,True
user_0231,2025-03,No Use,False
user_0251,2025-09,Intermediate,True
